Date,Tweets
7/6/2020 11:59,b'RT @newsbreakngr: COVID-19: 238 Nigerians Evacuated From Turkey Arrive In Abuja - https://t.co/EzEOWIzfPQ https://t.co/pwLsBaJHqv'
7/6/2020 11:59,b'RT @kennethbaillie: Important new COVID data. Two things have recently altered my perception of the mechanisms of critical illness in COVID\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:59,b'Mitigating COVID-19 through Innovation: Perspectives from Ghana https://t.co/cqXnphWDM6'
7/6/2020 11:59,"b'RT @PhilipGAlston: COVID-19 is projected to push hundreds of millions into unemployment, hunger and poverty. But the international communit\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @ZANUPF_Official: Apostolic Christian Council of Zim led by Bishop Ndanga is next. Bishop Ndanga says the fight against Covid 19 is real\xe2\x80\xa6'
7/6/2020 11:59,b'RT @edmnangagwa: Thank you to our dear friends in India for the delivery of these important COVID-19 related medicines. Your donations touc\xe2\x80\xa6'
7/6/2020 11:59,b'RT @Forbes: Broadway star Nick Cordero died at 41 after a 3-month battle against Covid-19 and its complications https://t.co/SBbtITyYF5 htt\xe2\x80\xa6'
7/6/2020 11:59,b'RT @snide_sally: Saw this and had to share.\nphoto of medical workers we have lost to COVID-19 bc they were fighting to save us. https://t.c\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @mmpadellan: Donald trump could have saved lives by forcefully declaring that everyone must wear masks.\n\nInstead, he packs his supporter\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @BradleyCongress: How many people died because of the lockdown when they could not get medical care for conditions besides COVID-19?\n\nIf\xe2\x80\xa6'
7/6/2020 11:59,"b""@Concern_CAN @TheTorontoSun She'd be just as likely to contract COVID-19 if she went to the beach in a burka style\xe2\x80\xa6 https://t.co/66zhZxc0rA"""
7/6/2020 11:59,b'@RexChapman Time to take out the privileged trash... praying for the ppl that have covid-19 and for the rest of us\xe2\x80\xa6 https://t.co/Xb6OVFfwDg'
7/6/2020 11:59,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:59,"b'RT @mmpadellan: Donald trump could have saved lives by forcefully declaring that everyone must wear masks.\n\nInstead, he packs his supporter\xe2\x80\xa6'"
7/6/2020 11:59,"b""RT @cnni: Spain's large-scale study on the coronavirus indicates just 5% of its population has developed antibodies, strengthening evidence\xe2\x80\xa6"""
7/6/2020 11:59,b'RT @ParisDaguerre: Have you moved on?  https://t.co/JCOUbtcr5X'
7/6/2020 11:59,b'RT @PolitiBunny: Open the country. All the way. https://t.co/2xgLUtgahT'
7/6/2020 11:59,b'RT @backyardsage: Healthy 41 year old man in the prime of his life dies after being sick with COVID-19 for three months. Lost a leg to bloo\xe2\x80\xa6'
7/6/2020 11:59,"b""RT @joncoopertweets: Americans Don't Get How Badly They're Handling COVID-19  https://t.co/BWcHID7LnT"""
7/6/2020 11:59,b'10th episode of #BeyondThePandemic webinar will be live on \n@albd1971 facebook page \xf0\x9f\x91\x87\nhttps://t.co/sNsnjlUj5u\n\nDate\xe2\x80\xa6 https://t.co/HxAmQDLTdO'
7/6/2020 11:59,"b'RT @Lrihendry: ME: Doctor, when do you think COVID-19 will be over? \n\nDOCTOR: I don\xe2\x80\x99t know, I\xe2\x80\x99m not much into politics.'"
7/6/2020 11:59,"b'RT @CNN: Despite claims that Florida traces every case of Covid-19, a CNN investigation found that health authorities in Florida, now the n\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @Iberdrola_En: What will the world be like after the COVID-19 crisis?\nToday more than ever, we need to reflect on the present and build\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:59,b'RT @DrFrancesRyan: Why disabled people are calling for a Covid-19 inquiry. &gt;&gt; A really important piece by @Lucy_Webster_ https://t.co/7UxHF\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:59,b'RT @JRehling: COVID-19 cases in Canada are down 82% from their peak.\n\nCOVID-19 cases in Italy are down 97% from their peak.\n\nCOVID-19 cases\xe2\x80\xa6'
7/6/2020 11:59,b'RT @yabaleftonline: Teenager gang-raped by 4 men tests positive for COVID-19 after childbirth \xc2\xbb https://t.co/Fs7b4tTsCd'
7/6/2020 11:59,"b'RT @business: Virus samples sent to a Wuhan institute seven years ago closely resemble Covid-19, the Sunday Times reports https://t.co/kqGl\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @petluvers4Trump: @realDonaldTrump @TheUnsilentMaj3 I certainly haven\xe2\x80\x99t heard any Governors clamoring for a ventilator recently with all\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @OliverStuenkel: In the midst of the worst pandemic in a century, Brazil has not had a Minister of Health for the past 50 days. More tha\xe2\x80\xa6'"
7/6/2020 11:59,b'Stay Home Stay Safe to prevent the spread of COVID - 19\n\n#stayhome #staysafe #safefood #foodlover #onlinefood\xe2\x80\xa6 https://t.co/GRtbv7c5r3'
7/6/2020 11:59,b'RT @wspieler: lmaoooooooo boy they bout to do it https://t.co/7LXkWbbipx'
7/6/2020 11:59,"b'RT @DWUhlfelderLaw: It took 3 months for Florida to reach 100,000 COVID-19 cases. It took less than 2 weeks to go from 100,000 to 200,000 c\xe2\x80\xa6'"
7/6/2020 11:59,"b""RT @sedboi69: Hey Guys, I lost my job due to Covid-19 as my company couldn't handle the lockdown. I've been in social media marketing for a\xe2\x80\xa6"""
7/6/2020 11:59,b'RT @orlandosentinel: Man in famous 9/11 photo dies from COVID-19 in Florida https://t.co/ghQHn0vMjO https://t.co/hJjGdbN6hE'
7/6/2020 11:59,b'Covid-19 Ng: 544 New Coronavirus Cases and 11 Deaths Recorded in\xc2\xa0Nigeria https://t.co/pg173TftFc'
7/6/2020 11:59,b'RT @kazweida: This is a lie.\n13% of COVID cases in New Mexico are children.\n11% in North Carolina.\n\nThere are nearly 300 cases of Kawasaki\xe2\x80\x99\xe2\x80\xa6'
7/6/2020 11:59,b'RT @CELCIStweets: It\xe2\x80\x99s not too late to join thousands of people from over 160 countries for practical guidance on how to adapt child protec\xe2\x80\xa6'
7/6/2020 11:59,b'RT @katthetsunami: How tf you test positive for covid-19 in jail? Nigga you\xe2\x80\x99re as socially distant as it gets\xf0\x9f\x98\xad'
7/6/2020 11:59,"b'A very inspiring story of a girl, who was in double mind to become a doctor due Covid-19. But a event completely ch\xe2\x80\xa6 https://t.co/RHCrVRbC3I'"
7/6/2020 11:59,"b'RT @MohSya_FIQ: In the name of freedom of speech.\n\nAl Jazeera claimed that Malaysia being unfair, practicising racism toward imigrants in h\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @RanaAyyub: India Overtakes Russia As Third Worst-Hit Nation In COVID-19 Tally\n\nIndia is now preceded only by Brazil and the US. \nhttps:\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @TheStarBreaking: TWO Kenya Broadcasting Corporation (KBC) employees test positive for Covid-19, MD Naim Bilal confirms. https://t.co/fK\xe2\x80\xa6'"
7/6/2020 11:59,"b""RT @joncoopertweets: Americans Don't Get How Badly They're Handling COVID-19  https://t.co/BWcHID7LnT"""
7/6/2020 11:59,"b'RT @JoeBiden: COVID-19 is surging across the nation, and this president is doubling down on his efforts to rip health insurance and protect\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @cabot_phillips: So are we gonna talk about the fact that more people in NYC today were murdered in the streets than were killed by COVI\xe2\x80\xa6'
7/6/2020 11:59,b'@Happytoberight @Mermaid76346490 @Holbornlolz Complications from covid 19. Can see it coming from a million miles away'
7/6/2020 11:59,b'RT @MaxCRoser: Different German cities made masks mandatory at different points in time. This study uses a synthetic control methodology an\xe2\x80\xa6'
7/6/2020 11:59,b'#COVID19 @WHO discontinues hydroxychloroquine and lopinavir/ritonavir treatment arms for COVID-19 after #solidarity\xe2\x80\xa6 https://t.co/c1RP6XS6j5'
7/6/2020 11:59,b'RT @MaxCRoser: Different German cities made masks mandatory at different points in time. This study uses a synthetic control methodology an\xe2\x80\xa6'
7/6/2020 11:59,b'RT @Nareshk88539795: The situation is getting worse day by day and Govt wants to conduct exams. Does it make any sense?\nAre we immune to co\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @OliverStuenkel: In the midst of the worst pandemic in a century, Brazil has not had a Minister of Health for the past 50 days. More tha\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @JoeBiden: COVID-19 is surging across the nation, and this president is doubling down on his efforts to rip health insurance and protect\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @drdavidsamadi: We must be clear.\n\nPlacing positive COVID-19 patients into nursing homes caused an incredible amount of unnecessary spre\xe2\x80\xa6'
7/6/2020 11:59,"b'@sampark1980 @thejtlewis @realDonaldTrump The problem is that has a proper official name. Coronavirus, this strain\xe2\x80\xa6 https://t.co/72pMAWYfcd'"
7/6/2020 11:59,"b""RT @CTVNews: Toronto hospital's ICU has no COVID-19 patients for first time in months https://t.co/itIcDkPiHa https://t.co/ZDBobNLb3d"""
7/6/2020 11:59,b'New Presidential Guidelines on COVID-19 pandemic.\n#KomeshaCorona https://t.co/KHU1zlKMBE'
7/6/2020 11:59,"b'RT @MariGriffin: Pre-pandemic, 3.4 billion, or nearly half the world, lived below $5.50/day. That number had barely declined since 1990. CO\xe2\x80\xa6'"
7/6/2020 11:59,b'Des Moines register reports 321 additional covid-19 cases announced. \nhttps://t.co/jgx6HThtG0'
7/6/2020 11:59,b'RT @justfac67493666: DR. PHIL SAYS SHUT DOWNS ARE DEADLIER THAN COVID 19 PEOPLE LIVES ARE BEING DESTROYED.'
7/6/2020 11:59,"b""RT @Mazda_UK: From our factory to your front door. Here's how a Mazda is made*.\n\n*Filmed before the Covid-19 outbreak. https://t.co/nOqmm2C\xe2\x80\xa6"""
7/6/2020 11:59,"b'RT @snb19692: This government have shown their true ineptitude, contempt &amp; incompetence in 3 months dealing with Covid_19, nothing but lies\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @Pontifex: The United Nations has called for an immediate, global ceasefire in order to face the Covid-19 pandemic and provide humanitar\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:59,b'RT @compolmlr: Police Constables Shankarappa Lamani &amp; Shankarappa Nandyal does real heroic act of tracing and arresting back the runaway (C\xe2\x80\xa6'
7/6/2020 11:59,b'RT @WEFCybersec: @WEFCybersec\xe2\x80\x99s Partnership Against Cybercrime initiative has convened a leading multistakeholder community working towards\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:59,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @s_colenbrander: G20 nations are pledging trillions to combat the economic slump induced by Covid-19.\n\nBut only six have committed more\xe2\x80\xa6'
7/6/2020 11:59,b'RT @santuku28067555: @DiveshNandwani @dimpy_n85 @PreetiSMenon @narendramodi @RBI @dipika_sahani @MumbaiMirror @EconomicTimes @livemint @mon\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @megtirrell: Regeneron is starting late-stage clinical trials of its antibody cocktail for #COVID19, this AM detailing phase 3 preventio\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @cabot_phillips: So are we gonna talk about the fact that more people in NYC today were murdered in the streets than were killed by COVI\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @OliverStuenkel: In the midst of the worst pandemic in a century, Brazil has not had a Minister of Health for the past 50 days. More tha\xe2\x80\xa6'"
7/6/2020 11:59,b'Beach party held in Cass County raises COVID-19 concerns https://t.co/ssl0Phl8mu'
7/6/2020 11:59,"b'In the Covid-19 Economy, You Can Have a Kid or a Job. You Can\xe2\x80\x99t Have Both. https://t.co/1JvoiRTIGh'"
7/6/2020 11:59,"b'RT @aseelaspage: At 4:45pm Saturday the 4th of July, \nThe predominantly African community living in 9 public housing apartments which equat\xe2\x80\xa6'"
7/6/2020 11:59,"b""RT @bentherebondat: Even though dine-in's and going out are being allowed, it's wise not to. In this report, customers seated farther than\xe2\x80\xa6"""
7/6/2020 11:59,b'RT @AskAnshul: Several media reported: 32 students who sat for SSLC examinations in Karnataka tested +ve for Covid-19.\n\nI also tweeted &amp; po\xe2\x80\xa6'
7/6/2020 11:59,b'RT @PhillyD: I\xe2\x80\x99ve been seeing a lot of people sharing this article about Ghislaine Maxwell testing positive for COVID-19. \n\nIt doesn\xe2\x80\x99t appe\xe2\x80\xa6'
7/6/2020 11:59,"b'@""Covid-19 \'could be airborne\'\xe2\x80\x8b and \'drunk people don\'t social distance\'\xe2\x80\x8b""https://t.co/PiWHNv4S9J on @LinkedIn'"
7/6/2020 11:59,"b'RT @dancingonapin: @THR Nick Cordero was 41 &amp; had no pre-existing conditions, &amp; suffered so much. Please take COVID-19 seriously.'"
7/6/2020 11:59,"b'RT @WIONews: Doctors in India have added few more symptoms of coronavirus, that were being ignored as upset stomach or food poisoning\n\nhttp\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @RBReich: The death rate from Covid-19 in Navajo nation is now higher than any single state. \n\nWe should all be outraged by the sufferin\xe2\x80\xa6'
7/6/2020 11:59,b'RT @BeauWillimon: Today is @realDonaldTrump\xe2\x80\x99s 257th golf outing. \n\nThat is more than 1 out of 5 days as president. \n\nApproximate cost to ta\xe2\x80\xa6'
7/6/2020 11:59,b'RT @enisa_eu: How can hospitals cope with #cybersecurity crises during #COVID19?\n#ENISA has released a Cybersecurity Procurement Guide for\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @GovMurphy: NEW: NJ has 398 new positive cases of #COVID19, pushing our cumulative total to 173,402.\n\xc2\xa0\nSadly, we must report an addition\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @AJEnglish: \xf0\x9f\x93\xb8Drones light up Seoul sky with COVID-19 messages \xe2\x80\x94 in pictures https://t.co/i3UlvB3Wc4 https://t.co/2AlamDpita'
7/6/2020 11:59,"b'RT @EM_RESUS: Do you personally know someone who has or had COVID-19? \n\nRT for YES, \xe2\x99\xa5\xef\xb8\x8f for NO.'"
7/6/2020 11:59,b'RT @ZydusUniverse: Zydus Cadila\xe2\x80\x99s chairman #PankajPatel discusses the Indian pharmaceutical firm\xe2\x80\x99s search for a Covid-19 vaccine. \n\n#Indiaf\xe2\x80\xa6'
7/6/2020 11:59,b'RT @drdavidsamadi: Important information on hydrochloroquine in relation to COVID-19! \n\nIt works. https://t.co/FlUdtY7vaj'
7/6/2020 11:59,"b""Think a 'mild' case of Covid-19 doesn\xe2\x80\x99t sound so bad? Think again | Adrienne Matei https://t.co/HLiC0Qqm83"""
7/6/2020 11:59,"b'RT @JonLemire: On Feb 6th, Trump stood before cameras to celebrate his impeachment acquittal. He believed a new chapter had begun\n\nIt had.\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @bluskyz: So baseball players will get tested for COVID-19 every two days. How often will teachers and students be tested?'
7/6/2020 11:59,b'RT @PhilippineStar: Presidential Spokesperson Harry Roque said individuals and communities should continue implementing health protocols an\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @LvanBlerk: Hunger and the pandemic. \xe2\x80\x9cWe get food that is left by others in bins; we come here, warm the food and eat it. This exposes u\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @DWUhlfelderLaw: It took 3 months for Florida to reach 100,000 COVID-19 cases. It took less than 2 weeks to go from 100,000 to 200,000 c\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @JamilSmith: We knew that COVID-19 hit black and Latino populations disproportionately. But new data made available after @nytimes sued\xe2\x80\xa6'
7/6/2020 11:59,"b'RT @BappityBoopity: First COVID-19, then an Ebola scare and now a case of the bubonic plague/Black Death? Throw the whole year away please.\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @madrid_mike: Latinos are taking the brunt of COVID-19. This is not an expendable workforce. These are human beings. Convince me you are\xe2\x80\xa6'
7/6/2020 11:59,"b""RT @MuhBru: Hey, guys, so today my mother, father, sister and I are officially recovered from Covid-19, it's also my mother's birthday toda\xe2\x80\xa6"""
7/6/2020 11:59,"b'RT @MohSya_FIQ: In the name of freedom of speech.\n\nAl Jazeera claimed that Malaysia being unfair, practicising racism toward imigrants in h\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:59,"b'RT @CAPublicHealth: Even without symptoms, you can expose others to COVID-19. Wear a mask to slow the spread. Learn more at https://t.co/z5\xe2\x80\xa6'"
7/6/2020 11:59,"b'RT @EM_RESUS: Hi, ER Doc here.\n\nIf you think wearing a piece of cloth makes it \xe2\x80\x9chard to breathe\xe2\x80\x9d, then trust me you do NOT want COVID-19.'"
7/6/2020 11:59,"b""RT @LucyKnows1: @prayingmedic @unity_forever2 @dougducey HERE'S WHY: ARIZONA GOV DOUG #DUCEY is on the Board of Governors for Tgen. Tgen is\xe2\x80\xa6"""
7/6/2020 11:59,"b'RT @AdamCC75: A little morning perspective with your coffee.\n\nCanada population 33 million.\n\nTotal Covid-19 cases, 105536.\n\nNew cases yeste\xe2\x80\xa6'"
7/6/2020 11:59,b'RT @DineshDSouza: Finally even the media Left is catching on to the #Coronavirus bogus counting on the part of the medical establishment  h\xe2\x80\xa6'
